t,px,py,pz,vx,vy,vz,bax,bay,baz,wx,wy,wz,sigma_px,sigma_py,sigma_pz,sigma_vx,sigma_vy,sigma_vz,sigma_bax,sigma_bay,sigma_baz,sigma_wx,sigma_wy,sigma_wz,gps_used,gps_rejected,innovation_pos_norm,innovation_vel_norm
39.38,255.902942432518,-402.330595192397,-1925.95202065208,0.156486747801753,-10.2564119531128,-51.6197401981457,0,0,0,0,0,0,442.704992529701,442.704992529701,442.704992529701,20.879500145454,20.879500145454,20.879500145454,0.534284568371608,0.534284568371608,0.534284568371608,3.25207625986843,3.25207625986843,3.25207625986843,0,0,NaN,NaN
39.4,255.906384323489,-402.536180772265,-1926.98418593144,0.187702349289757,-10.3021460337331,-51.5967877373384,0,0,0,0,0,0,443.1110512206,443.1110512206,443.1110512206,20.8896593750117,20.8896593750117,20.8896593750117,0.534301413061986,0.534301413061986,0.534301413061986,3.25219925588821,3.25219925588821,3.25219925588821,0,0,NaN,NaN
39.42,255.910906145736,-402.742725758387,-1928.01559758807,0.264479875424967,-10.3523525784091,-51.544377926034,0,0,0,0,0,0,443.517314993895,443.517314993895,443.517314993895,20.8998191298206,20.8998191298206,20.8998191298206,0.534318257221326,0.534318257221326,0.534318257221326,3.25232224725654,3.25232224725654,3.25232224725654,0,0,NaN,NaN
39.44,255.918888266717,-402.949298336732,-1929.04468335706,0.533732222654708,-10.3049052561528,-51.3641989724469,0,0,0,0,0,0,443.923783859249,443.923783859249,443.923783859249,20.9099794094593,20.9099794094593,20.9099794094593,0.534335100849678,0.534335100849678,0.534335100849678,3.25244523397394,3.25244523397394,3.25244523397394,0,0,NaN,NaN
39.46,255.935806410128,-403.154990320271,-1930.07537170558,1.15808211840063,-10.2642930977415,-51.7046358800272,0,0,0,0,0,0,444.330457826314,444.330457826314,444.330457826314,20.9201402135075,20.9201402135075,20.9201402135075,0.534351943947091,0.534351943947091,0.534351943947091,3.25256821604095,3.25256821604095,3.25256821604095,0,0,NaN,NaN
39.48,255.959563070893,-403.361339111125,-1931.10848378392,1.21758395815786,-10.3705859876099,-51.6065719539348,0,0,0,0,0,0,444.737336904732,444.737336904732,444.737336904732,20.9303015415453,20.9303015415453,20.9303015415453,0.534368786513617,0.534368786513617,0.534368786513617,3.25269119345809,3.25269119345809,3.25269119345809,0,0,NaN,NaN
39.5,255.983641029893,-403.569723816156,-1932.13989459977,1.19021194180115,-10.4678845155444,-51.5345096306173,0,0,0,0,0,0,445.144421104134,445.144421104134,445.144421104134,20.9404633931538,20.9404633931538,20.9404633931538,0.534385628549305,0.534385628549305,0.534385628549305,3.25281416622589,3.25281416622589,3.25281416622589,0,0,NaN,NaN
39.52,256.008365918126,-403.778907454373,-1933.17059916175,1.28227688156067,-10.4504793061415,-51.5359465674406,0,0,0,0,0,0,445.551710434139,445.551710434139,445.551710434139,20.9506257679148,20.9506257679148,20.9506257679148,0.534402470054205,0.534402470054205,0.534402470054205,3.25293713434487,3.25293713434487,3.25293713434487,0,0,NaN,NaN
39.54,256.036314864787,-403.988032249288,-1934.20094464977,1.51261778451831,-10.4620001853533,-51.4986022343899,0,0,0,0,0,0,445.959204904357,445.959204904357,445.959204904357,20.9607886654108,20.9607886654108,20.9607886654108,0.534419311028368,0.534419311028368,0.534419311028368,3.25306009781557,3.25306009781557,3.25306009781557,0,0,NaN,NaN
39.56,256.066643286025,-404.199444386576,-1935.23077200594,1.52022433927474,-10.6792135434367,-51.484133383025,0,0,0,0,0,0,446.366904524386,446.366904524386,446.366904524386,20.9709520852253,20.9709520852253,20.9709520852253,0.534436151471844,0.534436151471844,0.534436151471844,3.2531830566385,3.2531830566385,3.2531830566385,0,0,NaN,NaN
39.58,256.096338773612,-404.412340023594,-1936.25981197816,1.44932441938477,-10.6103501583331,-51.4198638389909,0,0,0,0,0,0,446.774809303814,446.774809303814,446.774809303814,20.9811160269423,20.9811160269423,20.9811160269423,0.534452991384683,0.534452991384683,0.534452991384683,3.2533060108142,3.2533060108142,3.2533060108142,0,0,NaN,NaN
39.6,256.125346809722,-404.624831050242,-1937.28784579408,1.45147919168894,-10.6387525065393,-51.3835177532208,0,0,0,0,0,0,447.182919252217,447.182919252217,447.182919252217,20.9912804901467,20.9912804901467,20.9912804901467,0.534469830766935,0.534469830766935,0.534469830766935,3.2534289603432,3.2534289603432,3.2534289603432,0,0,NaN,NaN
39.62,256.154658559117,-404.837702477178,-1938.31574880259,1.47969574779895,-10.6483901869959,-51.4067830981087,0,0,0,0,0,0,447.591234379161,447.591234379161,447.591234379161,21.0014454744242,21.0014454744242,21.0014454744242,0.53448666961865,0.53448666961865,0.53448666961865,3.25355190522601,3.25355190522601,3.25355190522601,0,0,NaN,NaN
39.64,256.184203588066,-405.050635155037,-1939.34429818763,1.4748071470588,-10.6448775989092,-51.4481554055445,0,0,0,0,0,0,447.999754694201,447.999754694201,447.999754694201,21.0116109793613,21.0116109793613,21.0116109793613,0.534503507939878,0.534503507939878,0.534503507939878,3.25367484546318,3.25367484546318,3.25367484546318,0,0,NaN,NaN
39.66,256.213284036462,-405.263048201287,-1940.37353573938,1.43323769256584,-10.5964270260655,-51.4755997694943,0,0,0,0,0,0,448.408480206882,448.408480206882,448.408480206882,21.0217770045449,21.0217770045449,21.0217770045449,0.534520345730671,0.534520345730671,0.534520345730671,3.25379778105521,3.25379778105521,3.25379778105521,0,0,NaN,NaN
39.68,256.241817621948,-405.474648492645,-1941.40282978084,1.42012085601076,-10.5636021098159,-51.4538043758975,0,0,0,0,0,0,448.817410926737,448.817410926737,448.817410926737,21.0319435495632,21.0319435495632,21.0319435495632,0.534537182991077,0.534537182991077,0.534537182991077,3.25392071200265,3.25392071200265,3.25392071200265,0,0,NaN,NaN
39.7,256.270914909792,-405.686428714828,-1942.43247525274,1.48960792841621,-10.6144201084398,-51.5107428147658,0,0,0,0,0,0,449.22654686329,449.22654686329,449.22654686329,21.0421106140048,21.0421106140048,21.0421106140048,0.534554019721146,0.534554019721146,0.534554019721146,3.25404363830601,3.25404363830601,3.25404363830601,0,0,NaN,NaN
39.72,256.300693430045,-405.898757083562,-1943.46264737774,1.48824409683132,-10.6184167649872,-51.5064696845165,0,0,0,0,0,0,449.635888026054,449.635888026054,449.635888026054,21.0522781974592,21.0522781974592,21.0522781974592,0.53457085592093,0.53457085592093,0.53457085592093,3.25416655996583,3.25416655996583,3.25416655996583,0,0,NaN,NaN
39.74,256.330782740804,-406.1113703939,-1944.49285157298,1.52068697907966,-10.6429142688222,-51.5139498402102,0,0,0,0,0,0,450.04543442453,450.04543442453,450.04543442453,21.0624462995165,21.0624462995165,21.0624462995165,0.534587691590478,0.534587691590478,0.534587691590478,3.25428947698262,3.25428947698262,3.25428947698262,0,0,NaN,NaN
39.76,256.361390621573,-406.324491210133,-1945.52314484762,1.54010109790165,-10.6691673544156,-51.5153776235728,0,0,0,0,0,0,450.45518606821,450.45518606821,450.45518606821,21.0726149197677,21.0726149197677,21.0726149197677,0.53460452672984,0.53460452672984,0.53460452672984,3.25441238935692,3.25441238935692,3.25441238935692,0,0,NaN,NaN
39.78,256.392413871348,-406.538154259183,-1946.55342325428,1.56222387951333,-10.6971375506531,-51.5124630422666,0,0,0,0,0,0,450.865142966575,450.865142966575,450.865142966575,21.0827840578045,21.0827840578045,21.0827840578045,0.534621361339066,0.534621361339066,0.534621361339066,3.25453529708925,3.25453529708925,3.25453529708925,0,0,NaN,NaN
39.8,256.423676174777,-406.752462304077,-1947.58373193347,1.56400646338459,-10.7336669387316,-51.5184048769557,0,0,0,0,0,0,451.275305129094,451.275305129094,451.275305129094,21.0929537132194,21.0929537132194,21.0929537132194,0.534638195418206,0.534638195418206,0.534638195418206,3.25465820018014,3.25465820018014,3.25465820018014,0,0,NaN,NaN
39.82,256.454898854526,-406.967332814576,-1948.61403327822,1.55826151151419,-10.7533841111673,-51.5117295981496,0,0,0,0,0,0,451.685672565228,451.685672565228,451.685672565228,21.1031238856055,21.1031238856055,21.1031238856055,0.534655028967311,0.534655028967311,0.534655028967311,3.25478109863011,3.25478109863011,3.25478109863011,0,0,NaN,NaN
39.84,256.485926236456,-407.182527350247,-1949.64423937778,1.54447668151125,-10.7660694559488,-51.5088803575436,0,0,0,0,0,0,452.096245284427,452.096245284427,452.096245284427,21.1132945745569,21.1132945745569,21.1132945745569,0.53467186198643,0.53467186198643,0.53467186198643,3.25490399243969,3.25490399243969,3.25490399243969,0,0,NaN,NaN
39.86,256.516801702769,-407.398043613038,-1950.67435037141,1.54306994980399,-10.7855568231167,-51.5022190054639,0,0,0,0,0,0,452.507023296128,452.507023296128,452.507023296128,21.1234657796682,21.1234657796682,21.1234657796682,0.534688694475613,0.534688694475613,0.534688694475613,3.2550268816094,3.2550268816094,3.2550268816094,0,0,NaN,NaN
39.88,256.547652324875,-407.61389834576,-1951.70428927821,1.54199226082977,-10.7999164491166,-51.4916716749859,0,0,0,0,0,0,452.918006609761,452.918006609761,452.918006609761,21.1336375005349,21.1336375005349,21.1336375005349,0.534705526434912,0.534705526434912,0.534705526434912,3.25514976613977,3.25514976613977,3.25514976613977,0,0,NaN,NaN
39.9,256.57850170783,-407.829997972477,-1952.73390252645,1.54294603461532,-10.8100462225263,-51.4696531482359,0,0,0,0,0,0,453.329195234743,453.329195234743,453.329195234743,21.1438097367531,21.1438097367531,21.1438097367531,0.534722357864374,0.534722357864374,0.534722357864374,3.25527264603133,3.25527264603133,3.25527264603133,0,0,NaN,NaN
39.92,256.609331636379,-408.046235792913,-1953.7630647772,1.54004682034098,-10.8137358211258,-51.4465719271813,0,0,0,0,0,0,453.740589180483,453.740589180483,453.740589180483,21.1539824879197,21.1539824879197,21.1539824879197,0.534739188764052,0.534739188764052,0.534739188764052,3.2553955212846,3.2553955212846,3.2553955212846,0,0,NaN,NaN
39.94,256.640116527614,-408.26255766755,-1954.79180510657,1.53844230316713,-10.8184516425414,-51.4274610103198,0,0,0,0,0,0,454.152188456376,454.152188456376,454.152188456376,21.1641557536325,21.1641557536325,21.1641557536325,0.534756019133993,0.534756019133993,0.534756019133993,3.2555183919001,3.2555183919001,3.2555183919001,0,0,NaN,NaN
39.96,256.67087648703,-408.478978227348,-1955.82024042948,1.53755363835991,-10.8236043373093,-51.416071280556,0,0,0,0,0,0,454.563993071812,454.563993071812,454.563993071812,21.1743295334897,21.1743295334897,21.1743295334897,0.53477284897425,0.53477284897425,0.53477284897425,3.25564125787837,3.25564125787837,3.25564125787837,0,0,NaN,NaN
39.98,256.701621028019,-408.695522207289,-1956.84836208087,1.53690046061572,-10.830793656739,-51.3960938580207,0,0,0,0,0,0,454.976003036165,454.976003036165,454.976003036165,21.1845038270906,21.1845038270906,21.1845038270906,0.534789678284871,0.534789678284871,0.534789678284871,3.25576411921991,3.25576411921991,3.25576411921991,0,0,NaN,NaN
40,256.732397184591,-408.91232230671,-1957.87605024122,1.54071519652711,-10.8492162853445,-51.3727221767463,0,0,0,0,0,0,455.388218358802,455.388218358802,455.388218358802,21.1946786340349,21.1946786340349,21.1946786340349,0.534806507065907,0.534806507065907,0.534806507065907,3.25588697592527,3.25588697592527,3.25588697592527,0,0,NaN,NaN
40.02,256.763288593216,-409.129567269441,-1958.90331018824,1.54842566601821,-10.8752799877768,-51.3532725258397,0,0,0,0,0,0,455.80063904908,455.80063904908,455.80063904908,21.2048539539233,21.2048539539233,21.2048539539233,0.534823335317407,0.534823335317407,0.534823335317407,3.25600982799497,3.25600982799497,3.25600982799497,0,0,NaN,NaN
40.04,256.794228953779,-409.347315722914,-1959.93017143325,1.54561039025647,-10.8995653594813,-51.3328519747279,0,0,0,0,0,0,456.213265116345,456.213265116345,456.213265116345,21.215029786357,21.215029786357,21.215029786357,0.534840163039423,0.534840163039423,0.534840163039423,3.25613267542952,3.25613267542952,3.25613267542952,0,0,NaN,NaN
40.06,256.82499906936,-409.565546191696,-1960.95665126533,1.53140116778709,-10.9234815187405,-51.3151312332845,0,0,0,0,0,0,456.626096569931,456.626096569931,456.626096569931,21.2252061309382,21.2252061309382,21.2252061309382,0.534856990232002,0.534856990232002,0.534856990232002,3.25625551822946,3.25625551822946,3.25625551822946,0,0,NaN,NaN
40.08,256.855398621986,-409.784473447327,-1961.98293336475,1.50855409487792,-10.9692440443686,-51.3130787086663,0,0,0,0,0,0,457.039133419164,457.039133419164,457.039133419164,21.2353829872695,21.2353829872695,21.2353829872695,0.534873816895196,0.534873816895196,0.534873816895196,3.25637835639531,3.25637835639531,3.25637835639531,0,0,NaN,NaN
40.1,256.885271230685,-410.004130339736,-1963.00895628491,1.47870677500688,-10.9964451965458,-51.2892133070754,0,0,0,0,0,0,457.45237567336,457.45237567336,457.45237567336,21.2455603549545,21.2455603549545,21.2455603549545,0.534890643029055,0.534890643029055,0.534890643029055,3.25650118992759,3.25650118992759,3.25650118992759,0,0,NaN,NaN
40.12,256.914636953764,-410.224513802163,-1964.0345127675,1.45786553286159,-11.0419010461463,-51.2664349526549,0,0,0,0,0,0,457.865823341824,457.865823341824,457.865823341824,21.2557382335974,21.2557382335974,21.2557382335974,0.534907468633628,0.534907468633628,0.534907468633628,3.25662401882683,3.25662401882683,3.25662401882683,0,0,NaN,NaN
40.14,256.943646348169,-410.44577643412,-1965.059636312,1.4430739076473,-11.0843621495333,-51.2459194970341,0,0,0,0,0,0,458.27947643385,458.27947643385,458.27947643385,21.2659166228031,21.2659166228031,21.2659166228031,0.534924293708966,0.534924293708966,0.534924293708966,3.25674684309355,3.25674684309355,3.25674684309355,0,0,NaN,NaN
40.16,256.972315630783,-410.667867753622,-1966.08425377845,1.42385435373518,-11.1247698007227,-51.2158271475997,0,0,0,0,0,0,458.693334958723,458.693334958723,458.693334958723,21.2760955221773,21.2760955221773,21.2760955221773,0.534941118255118,0.534941118255118,0.534941118255118,3.25686966272828,3.25686966272828,3.25686966272828,0,0,NaN,NaN
40.18,257.000669990498,-410.890768140524,-1967.10837737821,1.41158161777711,-11.1652688894941,-51.1965328286761,0,0,0,0,0,0,459.107398925719,459.107398925719,459.107398925719,21.2862749313264,21.2862749313264,21.2862749313264,0.534957942272134,0.534957942272134,0.534957942272134,3.25699247773154,3.25699247773154,3.25699247773154,0,0,NaN,NaN
40.2,257.028830363104,-411.114445286952,-1968.13205131781,1.40445564287682,-11.2024457532564,-51.1708611316046,0,0,0,0,0,0,459.521668344101,459.521668344101,459.521668344101,21.2964548498574,21.2964548498574,21.2964548498574,0.534974765760065,0.534974765760065,0.534974765760065,3.25711528810385,3.25711528810385,3.25711528810385,0,0,NaN,NaN
40.22,257.056919617565,-411.338827950914,-1969.1552974807,1.40446980321157,-11.2358206429239,-51.1537551567021,0,0,0,0,0,0,459.936143223126,459.936143223126,459.936143223126,21.3066352773781,21.3066352773781,21.3066352773781,0.534991588718959,0.534991588718959,0.534991588718959,3.25723809384574,3.25723809384574,3.25723809384574,0,0,NaN,NaN
40.24,257.085102675408,-411.563937174099,-1970.17814560886,1.41383598107827,-11.2751016756072,-51.1310576597263,0,0,0,0,0,0,460.350823572036,460.350823572036,460.350823572036,21.3168162134971,21.3168162134971,21.3168162134971,0.535008411148868,0.535008411148868,0.535008411148868,3.25736089495773,3.25736089495773,3.25736089495773,0,0,NaN,NaN
40.26,257.113603699732,-411.789794100267,-1971.20049913583,1.43626645136755,-11.3105909412109,-51.104295037122,0,0,0,0,0,0,460.765709400067,460.765709400067,460.765709400067,21.3269976578236,21.3269976578236,21.3269976578236,0.535025233049841,0.535025233049841,0.535025233049841,3.25748369144035,3.25748369144035,3.25748369144035,0,0,NaN,NaN
40.28,257.142559936346,-412.015999593921,-1972.2222472007,1.45935720995505,-11.3099584241848,-51.0705114502624,0,0,0,0,0,0,461.180800716444,461.180800716444,461.180800716444,21.3371796099676,21.3371796099676,21.3371796099676,0.535042054421927,0.535042054421927,0.535042054421927,3.25760648329411,3.25760648329411,3.25760648329411,0,0,NaN,NaN
40.3,257.171979878999,-412.242233952933,-1973.24361344206,1.48263705541649,-11.3134774770227,-51.0661126851404,0,0,0,0,0,0,461.596097530381,461.596097530381,461.596097530381,21.3473620695395,21.3473620695395,21.3473620695395,0.535058875265177,0.535058875265177,0.535058875265177,3.25772927051955,3.25772927051955,3.25772927051955,0,0,NaN,NaN
40.32,257.201920963498,-412.468675602544,-1974.26487496627,1.51147139446219,-11.3306874840478,-51.060039736555,0,0,0,0,0,0,462.011599851083,462.011599851083,462.011599851083,21.3575450361509,21.3575450361509,21.3575450361509,0.535075695579641,0.535075695579641,0.535075695579641,3.25785205311718,3.25785205311718,3.25785205311718,0,0,NaN,NaN
40.34,257.232427143045,-412.695518406907,-1975.28630696765,1.53914656024976,-11.3535929522646,-51.0831604008194,0,0,0,0,0,0,462.427307687744,462.427307687744,462.427307687744,21.3677285094138,21.3677285094138,21.3677285094138,0.535092515365368,0.535092515365368,0.535092515365368,3.25797483108753,3.25797483108753,3.25797483108753,0,0,NaN,NaN
40.36,257.263558939347,-412.922945499573,-1976.30804354104,1.57403306996526,-11.3891163143576,-51.0904969380464,0,0,0,0,0,0,462.843221049551,462.843221049551,462.843221049551,21.3779124889409,21.3779124889409,21.3779124889409,0.535109334622408,0.535109334622408,0.535109334622408,3.25809760443112,3.25809760443112,3.25809760443112,0,0,NaN,NaN
40.38,257.295361541368,-413.15119199087,-1977.33016368433,1.60622713208991,-11.4355328153473,-51.121517391436,0,0,0,0,0,0,463.259339945678,463.259339945678,463.259339945678,21.3880969743457,21.3880969743457,21.3880969743457,0.535126153350812,0.535126153350812,0.535126153350812,3.25822037314848,3.25822037314848,3.25822037314848,0,0,NaN,NaN
40.4,257.327762550787,-413.380279133134,-1978.35275408759,1.63387380981837,-11.4731814110326,-51.1375229347061,0,0,0,0,0,0,463.67566438529,463.67566438529,463.67566438529,21.3982819652423,21.3982819652423,21.3982819652423,0.535142971550628,0.535142971550628,0.535142971550628,3.25834313724013,3.25834313724013,3.25834313724013,0,0,NaN,NaN
40.42,257.360493751105,-413.609922151457,-1979.37575047951,1.63924622195588,-11.4911204212243,-51.1621162571781,0,0,0,0,0,0,464.092194377544,464.092194377544,464.092194377544,21.4084674612457,21.4084674612457,21.4084674612457,0.535159789221907,0.535159789221907,0.535159789221907,3.25846589670658,3.25846589670658,3.25846589670658,0,0,NaN,NaN
40.44,257.393305867622,-413.83981664295,-1980.39932730146,1.64196542973483,-11.4983287280811,-51.1955659381341,0,0,0,0,0,0,464.508929931584,464.508929931584,464.508929931584,21.4186534619713,21.4186534619713,21.4186534619713,0.535176606364699,0.535176606364699,0.535176606364699,3.25858865154837,3.25858865154837,3.25858865154837,0,0,NaN,NaN
40.46,257.426190042793,-414.069783556472,-1981.42336825008,1.64645208739721,-11.498362624152,-51.2085289234238,0,0,0,0,0,0,464.925871056547,464.925871056547,464.925871056547,21.4288399670354,21.4288399670354,21.4288399670354,0.535193422979054,0.535193422979054,0.535193422979054,3.25871140176601,3.25871140176601,3.25871140176601,0,0,NaN,NaN
40.48,257.459129582834,-414.299970824995,-1982.44772959631,1.64750191671182,-11.5203642281031,-51.2276056991654,0,0,0,0,0,0,465.343017761558,465.343017761558,465.343017761558,21.439026976055,21.439026976055,21.439026976055,0.535210239065021,0.535210239065021,0.535210239065021,3.25883414736004,3.25883414736004,3.25883414736004,0,0,NaN,NaN
40.5,257.491929687668,-414.530529596528,-1983.47255067048,1.63250856664049,-11.535512925254,-51.2545017180523,0,0,0,0,0,0,465.760370055735,465.760370055735,465.760370055735,21.4492144886477,21.4492144886477,21.4492144886477,0.535227054622649,0.535227054622649,0.535227054622649,3.25895688833096,3.25895688833096,3.25895688833096,0,0,NaN,NaN
40.52,257.524439878816,-414.761323392592,-1984.49791102113,1.61851054820578,-11.5438666811617,-51.2815333475147,0,0,0,0,0,0,466.177927948183,466.177927948183,466.177927948183,21.4594025044318,21.4594025044318,21.4594025044318,0.53524386965199,0.53524386965199,0.53524386965199,3.25907962467931,3.25907962467931,3.25907962467931,0,0,NaN,NaN
40.54,257.55668871885,-414.992219374729,-1985.52367546539,1.60637345513736,-11.5457315325454,-51.294911078059,0,0,0,0,0,0,466.595691448001,466.595691448001,466.595691448001,21.4695910230264,21.4695910230264,21.4695910230264,0.535260684153092,0.535260684153092,0.535260684153092,3.2592023564056,3.2592023564056,3.2592023564056,0,0,NaN,NaN
40.56,257.588710400893,-415.223134746147,-1986.5499048025,1.5957947492565,-11.545805609237,-51.3280226331203,0,0,0,0,0,0,467.013660564276,467.013660564276,467.013660564276,21.4797800440511,21.4797800440511,21.4797800440511,0.535277498126006,0.535277498126006,0.535277498126006,3.25932508351036,3.25932508351036,3.25932508351036,0,0,NaN,NaN
40.58,257.620953557812,-415.454290345893,-1987.57691470383,1.62852094254257,-11.5697543653692,-51.3729674996335,0,0,0,0,0,0,467.431835306084,467.431835306084,467.431835306084,21.4899695671263,21.4899695671263,21.4899695671263,0.535294311570781,0.535294311570781,0.535294311570781,3.25944780599411,3.25944780599411,3.25944780599411,0,0,NaN,NaN
40.6,257.652886758138,-415.685365477313,-1988.60329047356,1.56479909013003,-11.5377587766249,-51.2646094739039,0,0,0,0,0,0,467.850215682496,467.850215682496,467.850215682496,21.5001595918732,21.5001595918732,21.5001595918732,0.535311124487467,0.535311124487467,0.535311124487467,3.25957052385737,3.25957052385737,3.25957052385737,0,0,NaN,NaN
40.62,257.684147319151,-415.917600043744,-1989.62848208159,1.56125701111026,-11.6856978664839,-51.2545513283044,0,0,0,0,0,0,468.268801702568,468.268801702568,468.268801702568,21.5103501179134,21.5103501179134,21.5103501179134,0.535327936876114,0.535327936876114,0.535327936876114,3.25969323710067,3.25969323710067,3.25969323710067,0,0,NaN,NaN
40.64,257.714914781243,-416.151338713148,-1990.65293909427,1.5154891980925,-11.6881690738964,-51.1911499396699,0,0,0,0,0,0,468.68759337535,468.68759337535,468.68759337535,21.5205411448694,21.5205411448694,21.5205411448694,0.535344748736771,0.535344748736771,0.535344748736771,3.25981594572452,3.25981594572452,3.25981594572452,0,0,NaN,NaN
40.66,257.744912654727,-416.384408576852,-1991.67670452399,1.48429815030941,-11.6188172964436,-51.1853930327192,0,0,0,0,0,0,469.106590709882,469.106590709882,469.106590709882,21.5307326723643,21.5307326723643,21.5307326723643,0.535361560069489,0.535361560069489,0.535361560069489,3.25993864972944,3.25993864972944,3.25993864972944,0,0,NaN,NaN
40.68,257.774945085364,-416.618066613033,-1992.70165472576,1.51894491342578,-11.7469863216986,-51.30962714409,0,0,0,0,0,0,469.525793715193,469.525793715193,469.525793715193,21.5409247000219,21.5409247000219,21.5409247000219,0.535378370874316,0.535378370874316,0.535378370874316,3.26006134911597,3.26006134911597,3.26006134911597,0,0,NaN,NaN
40.7,257.804691491483,-416.851726642619,-1993.72633411018,1.45569569849478,-11.6190166369311,-51.1583112985098,0,0,0,0,0,0,469.945202400303,469.945202400303,469.945202400303,21.5511172274668,21.5511172274668,21.5511172274668,0.535395181151303,0.535395181151303,0.535395181151303,3.26018404388461,3.26018404388461,3.26018404388461,0,0,NaN,NaN
40.72,257.83333093593,-417.083295119349,-1994.74946361973,1.40824874621565,-11.5378310359991,-51.1546396557541,0,0,0,0,0,0,470.364816774225,470.364816774225,470.364816774225,21.561310254324,21.561310254324,21.561310254324,0.5354119909005,0.5354119909005,0.5354119909005,3.2603067340359,3.2603067340359,3.2603067340359,0,0,NaN,NaN
40.74,257.860288473952,-417.3139831107,-1995.77136712433,1.28750505597124,-11.5309680991638,-51.0357108044811,0,0,0,0,0,0,470.784636845958,470.784636845958,470.784636845958,21.5715037802193,21.5715037802193,21.5715037802193,0.535428800121955,0.535428800121955,0.535428800121955,3.26042941957035,3.26042941957035,3.26042941957035,0,0,NaN,NaN
40.76,257.884805048418,-417.542744474376,-1996.79255723049,1.16415239062221,-11.3451682684103,-51.083299811481,0,0,0,0,0,0,471.204662624495,471.204662624495,471.204662624495,21.5816978047793,21.5816978047793,21.5816978047793,0.53544560881572,0.53544560881572,0.53544560881572,3.26055210048848,3.26055210048848,3.26055210048848,0,0,NaN,NaN
40.78,257.908350455106,-417.771486460057,-1997.81446692046,1.1903882780989,-11.5290302996904,-51.1076691858284,0,0,0,0,0,0,471.62489411882,471.62489411882,471.62489411882,21.5918923276311,21.5918923276311,21.5918923276311,0.535462416981843,0.535462416981843,0.535462416981843,3.26067477679081,3.26067477679081,3.26067477679081,0,0,NaN,NaN
40.8,257.931781141777,-418.001382805853,-1998.83667644087,1.15268038902784,-11.4606042798827,-51.1132828551346,0,0,0,0,0,0,472.045331337903,472.045331337903,472.045331337903,21.6020873484026,21.6020873484026,21.6020873484026,0.535479224620374,0.535479224620374,0.535479224620374,3.26079744847788,3.26079744847788,3.26079744847788,0,0,NaN,NaN
40.82,257.954407420646,-418.229735663221,-1999.8584950548,1.10994749790533,-11.3746814569711,-51.0685785375181,0,0,0,0,0,0,472.465974290711,472.465974290711,472.465974290711,21.6122828667222,21.6122828667222,21.6122828667222,0.535496031731363,0.535496031731363,0.535496031731363,3.26092011555018,3.26092011555018,3.26092011555018,0,0,NaN,NaN
40.84,257.976480560276,-418.457071546273,-2000.88015104567,1.09736646506251,-11.3589068482484,-51.097020549549,0,0,0,0,0,0,472.886822986196,472.886822986196,472.886822986196,21.6224788822192,21.6224788822192,21.6224788822192,0.535512838314859,0.535512838314859,0.535512838314859,3.26104277800826,3.26104277800826,3.26104277800826,0,0,NaN,NaN
40.86,257.998108363601,-418.683575175697,-2001.90266866719,1.06541386750253,-11.2914560941157,-51.1547416022139,0,0,0,0,0,0,473.307877433304,473.307877433304,473.307877433304,21.6326753945233,21.6326753945233,21.6326753945233,0.535529644370913,0.535529644370913,0.535529644370913,3.26116543585262,3.26116543585262,3.26116543585262,0,0,NaN,NaN
40.88,258.018826135113,-418.909015855356,-2002.9269710901,1.00636328362908,-11.252611871761,-51.2755006895808,0,0,0,0,0,0,473.729137640971,473.729137640971,473.729137640971,21.6428724032651,21.6428724032651,21.6428724032651,0.535546449899574,0.535546449899574,0.535546449899574,3.26128808908379,3.26128808908379,3.26128808908379,0,0,NaN,NaN
40.9,258.037641976939,-419.1338373387,-2003.95178965975,0.875220898984783,-11.2295364626328,-51.206356275264,0,0,0,0,0,0,474.150603618123,474.150603618123,474.150603618123,21.6530699080758,21.6530699080758,21.6530699080758,0.535563254900891,0.535563254900891,0.535563254900891,3.26141073770229,3.26141073770229,3.26141073770229,0,0,NaN,NaN
40.92,258.053794049305,-419.355795834975,-2004.97429247348,0.739986337658688,-10.9663131649344,-51.0439250978092,0,0,0,0,0,0,474.572275373678,474.572275373678,474.572275373678,21.663267908587,21.663267908587,21.663267908587,0.535580059374914,0.535580059374914,0.535580059374914,3.26153338170864,3.26153338170864,3.26153338170864,0,0,NaN,NaN
40.94,258.068281973464,-419.574500773393,-2005.99421551072,0.708806078200984,-10.9041806768181,-50.9483786258007,0,0,0,0,0,0,474.994152916542,474.994152916542,474.994152916542,21.6734664044314,21.6734664044314,21.6734664044314,0.535596863321694,0.535596863321694,0.535596863321694,3.26165602110336,3.26165602110336,3.26165602110336,0,0,NaN,NaN
40.96,258.081926887437,-419.792272399703,-2007.01243850814,0.655685319100166,-10.8729819541604,-50.8739211159085,0,0,0,0,0,0,475.416236255616,475.416236255616,475.416236255616,21.683665395242,21.683665395242,21.683665395242,0.535613666741278,0.535613666741278,0.535613666741278,3.26177865588697,3.26177865588697,3.26177865588697,0,0,NaN,NaN
40.98,258.094345242239,-420.009301767706,-2008.02949454321,0.586150161129171,-10.8299548461884,-50.8316823915467,0,0,0,0,0,0,475.838525399788,475.838525399788,475.838525399788,21.6938648806527,21.6938648806527,21.6938648806527,0.535630469633718,0.535630469633718,0.535630469633718,3.26190128605999,3.26190128605999,3.26190128605999,0,0,NaN,NaN
